TIMESTEP,MEAN,MINIMUM(K),MAXIMUM(K)
1995-08-22T00:00:00Z,295.83398,288.3,303.6
1995-08-23T00:00:00Z,297.25818,289.8,302.7
1995-08-24T00:00:00Z,297.25232,288.7,306.8
1995-08-25T00:00:00Z,294.89868,288.4,301.9
1995-08-26T00:00:00Z,297.7396,290,303.9
1995-08-27T00:00:00Z,296.74124,289.6,305.1
1995-08-28T00:00:00Z,298.5222,291.6,302.3
1995-08-29T00:00:00Z,300.05093,294,303.4
1995-08-30T00:00:00Z,296.8096,290,302.4
1995-08-31T00:00:00Z,299.94724,290.7,307
1995-09-01T00:00:00Z,296.62744,291.7,304.9
1995-09-02T00:00:00Z,294.82068,288.9,300.7
1995-09-03T00:00:00Z,295.7465,290.2,300.4
1995-09-04T00:00:00Z,298.33884,293.2,302.3
1995-09-05T00:00:00Z,299.52988,294.3,303.6
1995-09-06T00:00:00Z,298.11707,290.4,304.4
1995-09-07T00:00:00Z,300.18198,294.1,305.2
1995-09-08T00:00:00Z,293.13913,287.1,302.4
1995-09-09T00:00:00Z,292.2433,286.3,298.3
1995-09-10T00:00:00Z,289.08536,283.1,298.1
1995-09-11T00:00:00Z,292.08575,286.1,296.4
1995-09-12T00:00:00Z,296.70853,290.9,299.8
1995-09-13T00:00:00Z,297.4394,290.6,302.6
1995-09-14T00:00:00Z,295.52243,289.5,305
1995-09-15T00:00:00Z,289.1888,282.7,297.5
1995-09-16T00:00:00Z,294.16885,286.5,300.5
1995-09-17T00:00:00Z,292.71597,286.6,297.5
1995-09-18T00:00:00Z,289.6708,284,297.6
1995-09-19T00:00:00Z,292.71558,286.9,296.6
1995-09-20T00:00:00Z,291.66006,287.1,296.6
1995-09-21T00:00:00Z,294.719,287.8,299.4
1995-09-22T00:00:00Z,293.3543,287.6,298.7
1995-09-23T00:00:00Z,286.54205,281.2,295.6
1995-09-24T00:00:00Z,287.7281,282,294.1
1995-09-25T00:00:00Z,289.5742,283.6,295.1
1995-09-26T00:00:00Z,290.38046,283.6,295.5
1995-09-27T00:00:00Z,294.24173,288,297.8
1995-09-28T00:00:00Z,290.12897,282.8,296.5
1995-09-29T00:00:00Z,292.7009,285.5,299.4
1995-09-30T00:00:00Z,293.73917,287.9,299.3
1995-10-01T00:00:00Z,295.22006,289,301.1
1995-10-02T00:00:00Z,295.5733,289.9,301.2
1995-10-03T00:00:00Z,293.04227,287.4,299.6
1995-10-04T00:00:00Z,292.51233,284.5,297.3
1995-10-05T00:00:00Z,290.21234,285.8,296
1995-10-06T00:00:00Z,294.20392,283.6,302.3
1995-10-07T00:00:00Z,293.43954,287.6,297.1
1995-10-08T00:00:00Z,288.5492,283.6,295.8
1995-10-09T00:00:00Z,288.93463,284.1,293.4
1995-10-10T00:00:00Z,291.92285,285.7,295.1
1995-10-11T00:00:00Z,294.03394,289,297.2
1995-10-12T00:00:00Z,296.22464,290,299.7
1995-10-13T00:00:00Z,297.89813,292.6,301.5
1995-10-14T00:00:00Z,292.38617,287.4,297.8
1995-10-15T00:00:00Z,286.67923,280.5,294.9
1995-10-16T00:00:00Z,282.20413,275.6,290.3
1995-10-17T00:00:00Z,284.93512,278.2,291
1995-10-18T00:00:00Z,291.54718,286.4,295
1995-10-19T00:00:00Z,292.5247,286.1,297.5
1995-10-20T00:00:00Z,293.0797,287.6,295.3
1995-10-21T00:00:00Z,289.6142,282.3,297.1
1995-10-22T00:00:00Z,285.18134,280.9,292.5
1995-10-23T00:00:00Z,292.00626,286,295.8
1995-10-24T00:00:00Z,292.69827,287.2,296
1995-10-25T00:00:00Z,285.1093,280.2,293.9
1995-10-26T00:00:00Z,286.2728,280.6,290.2
1995-10-27T00:00:00Z,287.92694,282.3,293.8
1995-10-28T00:00:00Z,288.2033,283.5,295.3
1995-10-29T00:00:00Z,281.8015,277.7,292.5
1995-10-30T00:00:00Z,281.56738,273.7,290.2
1995-10-31T00:00:00Z,280.80585,273.8,287.9
1995-11-01T00:00:00Z,283.32294,275.2,291.3
1995-11-02T00:00:00Z,289.99063,280.3,296.4
1995-11-03T00:00:00Z,288.64502,282.3,296.7
1995-11-04T00:00:00Z,277.35126,271.3,287.5
1995-11-05T00:00:00Z,277.0951,272.1,281.4
1995-11-06T00:00:00Z,279.59396,275,283
1995-11-07T00:00:00Z,278.8397,274.3,286.8
1995-11-08T00:00:00Z,277.35156,272.6,284.9
1995-11-09T00:00:00Z,273.02203,266.6,279.6
1995-11-10T00:00:00Z,278.35745,273.2,286.1
1995-11-11T00:00:00Z,285.37802,280.7,292.5
1995-11-12T00:00:00Z,282.15018,272,290
1995-11-13T00:00:00Z,274.40112,268.4,281.5
1995-11-14T00:00:00Z,276.36975,271.5,285.6
1995-11-15T00:00:00Z,276.10342,271.9,286.1
1995-11-16T00:00:00Z,274.76132,269.9,279.8
1995-11-17T00:00:00Z,274.34857,268.4,280
1995-11-18T00:00:00Z,275.31213,269.8,282.8
1995-11-19T00:00:00Z,275.92953,271.6,283.3
1995-11-20T00:00:00Z,276.68802,271.5,282.2
1995-11-21T00:00:00Z,277.21002,272.2,285.1
1995-11-22T00:00:00Z,274.28827,269.4,281.4
1995-11-23T00:00:00Z,275.93292,270,282.2
1995-11-24T00:00:00Z,272.2787,266.2,280.1
1995-11-25T00:00:00Z,274.4509,268.1,280.7
1995-11-26T00:00:00Z,276.689,271.3,282
1995-11-27T00:00:00Z,278.96466,272.8,286.7
1995-11-28T00:00:00Z,278.9521,272.1,288.3
1995-11-29T00:00:00Z,271.19376,265.4,279.4
1995-11-30T00:00:00Z,271.56314,264.9,276.7
1995-12-01T00:00:00Z,276.75046,271.9,282.2
1995-12-02T00:00:00Z,274.609,269.3,281.7
1995-12-03T00:00:00Z,275.71704,267.5,285.5
1995-12-04T00:00:00Z,275.83862,269.4,284.6
1995-12-05T00:00:00Z,275.0333,267.4,282.6
1995-12-06T00:00:00Z,275.28284,269.7,283.9
1995-12-07T00:00:00Z,270.6823,264,279.9
1995-12-08T00:00:00Z,269.37878,261.9,276.8
1995-12-09T00:00:00Z,271.94257,265.3,282.4
1995-12-10T00:00:00Z,267.79416,260.8,279.3
1995-12-11T00:00:00Z,265.03104,259.1,271.1
1995-12-12T00:00:00Z,265.77615,258.8,272.6
1995-12-13T00:00:00Z,265.76602,259.3,273.4
1995-12-14T00:00:00Z,272.8122,264,282.1
1995-12-15T00:00:00Z,274.28387,268.8,280.7
1995-12-16T00:00:00Z,274.02136,269.3,279.8
1995-12-17T00:00:00Z,272.45917,266.6,278.1
1995-12-18T00:00:00Z,270.65488,263.8,278.2
1995-12-19T00:00:00Z,266.64813,259.6,276.5
1995-12-20T00:00:00Z,264.55145,259.4,275
1995-12-21T00:00:00Z,267.4946,262.6,273.6
1995-12-22T00:00:00Z,270.47476,265.8,275.5
1995-12-23T00:00:00Z,270.9708,265,276.2
1995-12-24T00:00:00Z,270.4975,264.6,275.5
1995-12-25T00:00:00Z,271.2353,266,275.8
1995-12-26T00:00:00Z,269.9014,264.5,275.3
1995-12-27T00:00:00Z,266.95648,261.8,273
1995-12-28T00:00:00Z,270.1568,266,275.5
1995-12-29T00:00:00Z,271.22003,265.7,275.4
1995-12-30T00:00:00Z,271.44254,266.4,276.3
1995-12-31T00:00:00Z,273.31793,267.1,278.1
1996-01-01T00:00:00Z,273.6924,266.4,278.4
1996-01-02T00:00:00Z,269.58765,259.2,278.3
1996-01-03T00:00:00Z,265.55707,258.6,278.2
1996-01-04T00:00:00Z,261.89694,254.1,273.3
1996-01-05T00:00:00Z,262.5359,252.2,271.8
1996-01-06T00:00:00Z,260.0655,253.2,268
1996-01-07T00:00:00Z,263.74222,256.3,275.3
1996-01-08T00:00:00Z,264.31155,255.3,275.7
1996-01-09T00:00:00Z,269.77344,265,274.2
1996-01-10T00:00:00Z,268.50323,262.7,273.3
1996-01-11T00:00:00Z,265.8723,260.8,271.6
1996-01-12T00:00:00Z,271.68903,267.1,279.3
1996-01-13T00:00:00Z,272.75482,268,278.3
1996-01-14T00:00:00Z,275.88608,272,278.7
1996-01-15T00:00:00Z,271.47397,265.9,277.2
1996-01-16T00:00:00Z,274.28992,267.7,279.7
1996-01-17T00:00:00Z,277.76575,274.3,281.3
1996-01-18T00:00:00Z,279.92493,274.6,284.3
1996-01-19T00:00:00Z,281.72708,275.7,287.1
1996-01-20T00:00:00Z,269.0752,262.6,277.4
1996-01-21T00:00:00Z,272.18097,266,277.8
1996-01-22T00:00:00Z,274.94028,269.4,278.5
1996-01-23T00:00:00Z,275.70477,271.1,279
1996-01-24T00:00:00Z,278.24585,274.4,283.3
1996-01-25T00:00:00Z,271.9321,265.8,280.2
1996-01-26T00:00:00Z,274.2069,267.2,278.9
1996-01-27T00:00:00Z,280.64462,275.7,286.7
1996-01-28T00:00:00Z,270.55313,265.2,278.1
1996-01-29T00:00:00Z,272.69342,265.6,278.3
1996-01-30T00:00:00Z,272.37415,266.4,281.4
1996-01-31T00:00:00Z,266.51025,260.5,278.9
1996-02-01T00:00:00Z,265.32147,259.8,273.2
1996-02-02T00:00:00Z,266.0182,260.7,274.8
1996-02-03T00:00:00Z,261.32462,255.6,273
1996-02-04T00:00:00Z,260.04153,254.8,268.7
1996-02-05T00:00:00Z,262.4832,257.7,269.7
1996-02-06T00:00:00Z,265.66165,260,271.9
1996-02-07T00:00:00Z,272.33463,266.3,278.5
1996-02-08T00:00:00Z,276.52386,272.5,279.6
1996-02-09T00:00:00Z,275.86078,271.8,280.7
1996-02-10T00:00:00Z,274.70694,268.6,280.1
1996-02-11T00:00:00Z,276.8338,272.5,285.2
1996-02-12T00:00:00Z,268.78238,263.3,279.3
1996-02-13T00:00:00Z,264.25415,256.6,272.1
1996-02-14T00:00:00Z,269.3829,264.3,279
1996-02-15T00:00:00Z,268.51825,263,277.1
1996-02-16T00:00:00Z,268.96634,265.2,276.4
1996-02-17T00:00:00Z,268.6558,262.9,274.9
1996-02-18T00:00:00Z,267.41345,261.3,274.9
1996-02-19T00:00:00Z,272.47174,267,279.9
1996-02-20T00:00:00Z,278.81345,274.4,284.9
1996-02-21T00:00:00Z,281.53052,275.4,287.9
1996-02-22T00:00:00Z,280.9327,274.8,291
1996-02-23T00:00:00Z,283.57043,274.9,288.4
1996-02-24T00:00:00Z,281.8965,276.7,288.3
1996-02-25T00:00:00Z,278.6105,271,287.8
1996-02-26T00:00:00Z,278.3372,271.4,288.2
1996-02-27T00:00:00Z,281.39288,275.2,287.8
1996-02-28T00:00:00Z,281.23322,275.3,291.1
1996-02-29T00:00:00Z,269.96924,265,280.4
1996-03-01T00:00:00Z,272.18005,266.3,278
1996-03-02T00:00:00Z,275.14905,268.3,279.7
1996-03-03T00:00:00Z,273.37296,268.4,280.6
1996-03-04T00:00:00Z,269.67502,262.8,277.6
1996-03-05T00:00:00Z,276.67023,270.6,285.1
1996-03-06T00:00:00Z,274.8123,268.3,283.6
1996-03-07T00:00:00Z,269.95486,264.3,279.7
1996-03-08T00:00:00Z,266.3755,261,277.2
1996-03-09T00:00:00Z,265.8243,259.2,272.8
1996-03-10T00:00:00Z,272.3086,267.7,276.1
1996-03-11T00:00:00Z,275.32803,270.9,279.2
1996-03-12T00:00:00Z,277.5774,273.5,282.1
1996-03-13T00:00:00Z,280.79666,275.8,286.9
1996-03-14T00:00:00Z,283.84857,277.5,291.2
1996-03-15T00:00:00Z,280.8368,275.6,288.5
1996-03-16T00:00:00Z,275.8073,269.7,283.4
1996-03-17T00:00:00Z,280.90482,275.8,285.7
1996-03-18T00:00:00Z,284.1463,277,289.7
1996-03-19T00:00:00Z,284.131,278.1,288.3
1996-03-20T00:00:00Z,280.1451,274.5,283.5
1996-03-21T00:00:00Z,278.39093,273.3,284.2
1996-03-22T00:00:00Z,273.99817,268.8,281.8
1996-03-23T00:00:00Z,272.94952,266.4,280.3
1996-03-24T00:00:00Z,278.0145,272.9,285.9
1996-03-25T00:00:00Z,288.40262,280,293.1
1996-03-26T00:00:00Z,281.22232,272.3,291.6
1996-03-27T00:00:00Z,273.2104,267.1,281.9
1996-03-28T00:00:00Z,279.06995,273.4,282.6
1996-03-29T00:00:00Z,280.14337,274.4,284.4
1996-03-30T00:00:00Z,281.18103,274,287.8
1996-03-31T00:00:00Z,285.26486,276.6,293.4
1996-04-01T00:00:00Z,285.3739,277.5,291.6
1996-04-02T00:00:00Z,278.63123,272.2,286.8
1996-04-03T00:00:00Z,278.06714,269.4,288.4
1996-04-04T00:00:00Z,278.00278,273.1,288.4
1996-04-05T00:00:00Z,276.3568,270.6,288.1
1996-04-06T00:00:00Z,279.6816,275.1,286.3
1996-04-07T00:00:00Z,277.88226,272.9,285.4
1996-04-08T00:00:00Z,276.2356,271.3,285.4
1996-04-09T00:00:00Z,278.0085,273.2,285.4
1996-04-10T00:00:00Z,277.91708,271.6,285.9
1996-04-11T00:00:00Z,285.7666,277.7,291.7
1996-04-12T00:00:00Z,286.32645,279.3,296.8
1996-04-13T00:00:00Z,283.29706,277,294.1
1996-04-14T00:00:00Z,281.25027,273.7,289.8
1996-04-15T00:00:00Z,285.14868,278.2,290.7
1996-04-16T00:00:00Z,282.1377,273.9,290.1
1996-04-17T00:00:00Z,279.57257,273.6,286.8
1996-04-18T00:00:00Z,286.69537,277.3,296.6
1996-04-19T00:00:00Z,293.49237,284.8,298.4
1996-04-20T00:00:00Z,295.71527,285.2,300.1
1996-04-21T00:00:00Z,291.87137,285.6,300.3
1996-04-22T00:00:00Z,295.2226,286,299.8
1996-04-23T00:00:00Z,291.39917,281.4,302.2
1996-04-24T00:00:00Z,283.3451,277.1,292
1996-04-25T00:00:00Z,288.04572,280.8,294.3
1996-04-26T00:00:00Z,291.52405,285.8,297.4
1996-04-27T00:00:00Z,283.0946,278.3,290.2
1996-04-28T00:00:00Z,285.6616,277.3,293.1
1996-04-29T00:00:00Z,284.27246,278.7,292.6
1996-04-30T00:00:00Z,291.21707,283,296.4
1996-05-01T00:00:00Z,289.13092,283.9,293.2
1996-05-02T00:00:00Z,288.30603,281.9,295.4
1996-05-03T00:00:00Z,290.02643,284.5,293.2
1996-05-04T00:00:00Z,288.5149,282.1,296.4
1996-05-05T00:00:00Z,288.20425,282,295.5
1996-05-06T00:00:00Z,284.32617,278.9,292.5
1996-05-07T00:00:00Z,288.54272,283.1,292.5
1996-05-08T00:00:00Z,291.0723,285.6,294.4
1996-05-09T00:00:00Z,289.84583,282.5,298.6
1996-05-10T00:00:00Z,294.39017,287.4,300.4
1996-05-11T00:00:00Z,291.29068,284.5,302.2
1996-05-12T00:00:00Z,282.67276,277.6,293.6
1996-05-13T00:00:00Z,282.39102,276.4,293.1
1996-05-14T00:00:00Z,286.81772,280.8,293
1996-05-15T00:00:00Z,290.58972,285.5,294.1
1996-05-16T00:00:00Z,288.01642,280.9,293.7
1996-05-17T00:00:00Z,293.38724,287.5,297.8
1996-05-18T00:00:00Z,298.06104,288.5,305
1996-05-19T00:00:00Z,302.3011,290.9,306.7
1996-05-20T00:00:00Z,302.2362,292,308.2
1996-05-21T00:00:00Z,297.16748,292.4,306.1
1996-05-22T00:00:00Z,294.0397,286.5,300.1
1996-05-23T00:00:00Z,294.97485,287.7,301.1
1996-05-24T00:00:00Z,288.65912,282.3,299
1996-05-25T00:00:00Z,288.0021,280.8,296.2
1996-05-26T00:00:00Z,290.01013,284.7,295.6
1996-05-27T00:00:00Z,292.08832,286.8,295.5
1996-05-28T00:00:00Z,291.20828,283.7,296.5
1996-05-29T00:00:00Z,288.77414,282.6,295.8
1996-05-30T00:00:00Z,288.4147,281.5,295.8
1996-05-31T00:00:00Z,293.6529,286.7,297.4
1996-06-01T00:00:00Z,296.2271,290.6,299.6
1996-06-02T00:00:00Z,297.50278,290.5,302.5
1996-06-03T00:00:00Z,294.48148,285.9,299
1996-06-04T00:00:00Z,296.57437,291.6,299.6
1996-06-05T00:00:00Z,294.00034,289.4,299.7
1996-06-06T00:00:00Z,296.80252,290.5,300.4
1996-06-07T00:00:00Z,296.93268,290,301.8
1996-06-08T00:00:00Z,298.53143,289.3,304.6
1996-06-09T00:00:00Z,299.99142,293.3,303.4
1996-06-10T00:00:00Z,298.5665,292.1,302.9
1996-06-11T00:00:00Z,300.91156,294.7,304.5
1996-06-12T00:00:00Z,300.16324,294.9,303.7
1996-06-13T00:00:00Z,297.81482,293.1,302.3
1996-06-14T00:00:00Z,298.47504,292.6,303
1996-06-15T00:00:00Z,299.6373,293,304.3
1996-06-16T00:00:00Z,299.61652,293.8,302.7
1996-06-17T00:00:00Z,299.42218,294.2,303.9
1996-06-18T00:00:00Z,297.36243,292.3,301.9
1996-06-19T00:00:00Z,295.05844,288.3,300.8
1996-06-20T00:00:00Z,299.30563,293.9,302.7
1996-06-21T00:00:00Z,298.36734,291.5,303.6
1996-06-22T00:00:00Z,297.65,287.7,303.6
1996-06-23T00:00:00Z,295.32486,288.5,302.1
1996-06-24T00:00:00Z,295.814,288.9,302.4
1996-06-25T00:00:00Z,295.4388,289.2,302.9
1996-06-26T00:00:00Z,293.8532,288,301
1996-06-27T00:00:00Z,295.62323,287.5,302.2
1996-06-28T00:00:00Z,297.59378,291.4,301.8
1996-06-29T00:00:00Z,297.65573,288.9,304.9
1996-06-30T00:00:00Z,299.5424,288.9,306.5
1996-07-01T00:00:00Z,299.9014,293.1,304.5
1996-07-02T00:00:00Z,300.1441,293.9,303.9
1996-07-03T00:00:00Z,295.72083,291,299.9
1996-07-04T00:00:00Z,292.52496,287.2,299.7
1996-07-05T00:00:00Z,297.13538,291.8,300.8
1996-07-06T00:00:00Z,298.0186,289.4,303.4
1996-07-07T00:00:00Z,299.75894,293.9,303.4
1996-07-08T00:00:00Z,300.2795,295.2,305.5
1996-07-09T00:00:00Z,298.71225,293.3,304.8
1996-07-10T00:00:00Z,293.84406,288.4,300.5
1996-07-11T00:00:00Z,297.09167,291.6,300.3
1996-07-12T00:00:00Z,299.4696,293.4,302.5
1996-07-13T00:00:00Z,297.38278,291.1,302.5
1996-07-14T00:00:00Z,300.76755,295.4,304.1
1996-07-15T00:00:00Z,297.91068,293,301.8
1996-07-16T00:00:00Z,298.61,292.9,303.5
1996-07-17T00:00:00Z,300.77234,294.8,304.5
1996-07-18T00:00:00Z,300.1485,295.9,304.2
1996-07-19T00:00:00Z,298.0244,292.1,301.6
1996-07-20T00:00:00Z,292.86316,285.4,299.8
1996-07-21T00:00:00Z,296.2673,290.4,300.2
1996-07-22T00:00:00Z,299.05176,293.6,302
1996-07-23T00:00:00Z,298.52997,291.9,301.8
1996-07-24T00:00:00Z,300.85373,295.3,304.2
1996-07-25T00:00:00Z,298.7711,291.7,302.2
1996-07-26T00:00:00Z,297.5016,292.2,301
1996-07-27T00:00:00Z,296.3027,290.7,301
1996-07-28T00:00:00Z,297.40762,292.1,301.2
1996-07-29T00:00:00Z,296.2956,289.5,299.9
1996-07-30T00:00:00Z,296.2955,288.7,300.7
1996-07-31T00:00:00Z,294.89444,286.1,299.9
1996-08-01T00:00:00Z,297.0608,292.3,300.7
1996-08-02T00:00:00Z,297.13937,292.4,301.7
1996-08-03T00:00:00Z,298.3229,293.6,301.4
1996-08-04T00:00:00Z,300.18436,294.7,303.1
1996-08-05T00:00:00Z,301.68375,296.1,304.4
1996-08-06T00:00:00Z,302.893,296.2,305.4
1996-08-07T00:00:00Z,302.2218,296,306.8
1996-08-08T00:00:00Z,301.6892,296.1,305.1
1996-08-09T00:00:00Z,297.8816,290.5,302
1996-08-10T00:00:00Z,295.7769,290.6,302.2
1996-08-11T00:00:00Z,295.1706,288.8,300.8
1996-08-12T00:00:00Z,297.14603,291,300.9
1996-08-13T00:00:00Z,297.52277,289.8,300.9
1996-08-14T00:00:00Z,300.17188,294.8,303.1
1996-08-15T00:00:00Z,300.211,294.3,304.4
1996-08-16T00:00:00Z,297.7304,293.1,301
1996-08-17T00:00:00Z,297.86356,292.6,301.9
1996-08-18T00:00:00Z,299.08344,293.7,302.7
1996-08-19T00:00:00Z,299.7062,293.3,303.3
1996-08-20T00:00:00Z,300.58798,295.2,304.1
1996-08-21T00:00:00Z,301.0137,296.2,304.1
1996-08-22T00:00:00Z,301.35843,296.2,304.8
1996-08-23T00:00:00Z,300.49023,294.5,305.1
1996-08-24T00:00:00Z,297.79422,292.5,302.7
1996-08-25T00:00:00Z,299.6196,294.1,303.8
1996-08-26T00:00:00Z,299.84845,293.7,303.3
1996-08-27T00:00:00Z,299.24484,293.2,302.4
1996-08-28T00:00:00Z,298.6062,293,301.1
1996-08-29T00:00:00Z,297.7654,292.4,301.7
1996-08-30T00:00:00Z,295.6933,288.4,300.8
1996-08-31T00:00:00Z,298.486,293.3,301.2
1996-09-01T00:00:00Z,299.78226,294.7,302.9
1996-09-02T00:00:00Z,300.0537,294.6,303.6
1996-09-03T00:00:00Z,300.9439,295.9,304.1
1996-09-04T00:00:00Z,298.93738,292.2,303.2
1996-09-05T00:00:00Z,299.67023,295.1,302.6
1996-09-06T00:00:00Z,299.953,292.8,304.9
1996-09-07T00:00:00Z,295.5304,289.1,299.7
1996-09-08T00:00:00Z,295.14218,288.7,301.8
1996-09-09T00:00:00Z,297.91684,291.1,303.9
1996-09-10T00:00:00Z,296.6611,292.4,303.6
1996-09-11T00:00:00Z,297.15982,292.2,299.8
1996-09-12T00:00:00Z,295.57858,290,298.3
1996-09-13T00:00:00Z,290.9103,285.3,297.4
1996-09-14T00:00:00Z,292.6698,285.6,298.8
1996-09-15T00:00:00Z,290.47577,285.5,297.2
1996-09-16T00:00:00Z,291.83716,285.7,296.7
1996-09-17T00:00:00Z,289.63818,284.6,295.4
1996-09-18T00:00:00Z,292.18362,284.8,295.9
1996-09-19T00:00:00Z,292.32114,287.1,296.8
1996-09-20T00:00:00Z,293.50317,288,297.3
1996-09-21T00:00:00Z,295.35788,290,298.7
1996-09-22T00:00:00Z,290.5153,285,295.6
1996-09-23T00:00:00Z,288.29224,282.8,294.9
1996-09-24T00:00:00Z,286.74194,282.3,294
1996-09-25T00:00:00Z,287.63284,281.2,294.8
1996-09-26T00:00:00Z,288.92868,283.6,293.6
1996-09-27T00:00:00Z,290.94336,284.9,294.8
1996-09-28T00:00:00Z,292.91812,288.4,295.6
1996-09-29T00:00:00Z,290.35248,285.4,294.9
1996-09-30T00:00:00Z,289.2974,282,295.8
1996-10-01T00:00:00Z,295.23038,287.7,299.2
1996-10-02T00:00:00Z,293.95517,287,298.9
1996-10-03T00:00:00Z,287.95508,282.8,293.9
1996-10-04T00:00:00Z,281.66568,275.8,287.2
1996-10-05T00:00:00Z,284.53696,278.3,289.2
1996-10-06T00:00:00Z,288.83447,282.9,293.9
1996-10-07T00:00:00Z,292.62167,288.1,296.4
1996-10-08T00:00:00Z,290.4539,282.2,294.4
1996-10-09T00:00:00Z,288.64868,282.9,294
1996-10-10T00:00:00Z,285.6289,281,293.1
1996-10-11T00:00:00Z,281.86304,276,289.4
1996-10-12T00:00:00Z,286.50174,280.1,290.6
1996-10-13T00:00:00Z,291.02817,284.4,296.1
1996-10-14T00:00:00Z,289.1128,283.3,296.7
1996-10-15T00:00:00Z,282.99643,275.8,289.4
1996-10-16T00:00:00Z,292.37265,284.5,298.1
1996-10-17T00:00:00Z,292.3515,284.1,298.8
1996-10-18T00:00:00Z,289.63126,283.1,294.6
1996-10-19T00:00:00Z,284.10904,279.3,290.9
1996-10-20T00:00:00Z,283.90762,278.1,290.9
1996-10-21T00:00:00Z,284.9786,280.1,290.7
1996-10-22T00:00:00Z,285.8531,279.3,291
1996-10-23T00:00:00Z,290.7258,283.6,295.5
1996-10-24T00:00:00Z,286.06793,282.5,291.5
1996-10-25T00:00:00Z,286.93396,280.3,292
1996-10-26T00:00:00Z,289.81473,283.3,293.6
1996-10-27T00:00:00Z,291.7391,285.9,295.2
1996-10-28T00:00:00Z,288.38202,284.3,292.4
1996-10-29T00:00:00Z,283.33563,276.5,288.7
1996-10-30T00:00:00Z,286.64346,278.9,291.8
1996-10-31T00:00:00Z,281.9801,276.8,288.9
1996-11-01T00:00:00Z,278.78864,272.6,285.5
1996-11-02T00:00:00Z,276.59824,270.6,283.6
1996-11-03T00:00:00Z,276.60248,269.2,282.9
1996-11-04T00:00:00Z,280.6785,274.2,285
1996-11-05T00:00:00Z,283.82132,276.3,288.9
1996-11-06T00:00:00Z,284.96225,277.9,290.3
1996-11-07T00:00:00Z,289.9906,284.1,294.1
1996-11-08T00:00:00Z,290.71698,284.8,294.5
1996-11-09T00:00:00Z,284.04855,276.4,291
1996-11-10T00:00:00Z,278.55655,273.4,285.9
1996-11-11T00:00:00Z,276.3472,271.6,282.1
1996-11-12T00:00:00Z,274.04285,268.2,280.4
1996-11-13T00:00:00Z,272.82468,265.7,279.3
1996-11-14T00:00:00Z,272.02853,265.1,278.1
1996-11-15T00:00:00Z,271.77142,264.7,277.2
1996-11-16T00:00:00Z,274.54303,270.6,280.5
1996-11-17T00:00:00Z,279.29813,274.5,285.7
1996-11-18T00:00:00Z,281.98105,276.4,288
1996-11-19T00:00:00Z,278.66785,273.6,285.1
1996-11-20T00:00:00Z,275.2305,270.1,281.7
1996-11-21T00:00:00Z,274.252,268,280.2
